ts_code,trade_date,open,high,low,close,volume,amount,pct_chg
600207.SH,2025-12-18,4.96,5.09,4.94,5.01,109163,54941415.0,0.4
600207.SH,2025-12-19,5.0,5.15,5.0,5.12,135483,69110128.0,2.2
600207.SH,2025-12-22,5.09,5.15,5.08,5.13,114507,58692654.0,0.2
600207.SH,2025-12-23,5.14,5.15,5.02,5.04,108267,54867061.0,-1.75
600207.SH,2025-12-24,5.1,5.19,5.07,5.17,148984,76744130.0,2.58
600207.SH,2025-12-25,5.16,5.21,5.12,5.2,111424,57592435.0,0.58
600207.SH,2025-12-26,5.2,5.33,5.2,5.31,218321,115216032.0,2.12
600207.SH,2025-12-29,5.29,5.31,5.22,5.24,141841,74585987.0,-1.32
600207.SH,2025-12-30,5.22,5.24,5.14,5.15,117305,60737493.0,-1.72
600207.SH,2025-12-31,5.15,5.26,5.05,5.15,148168,75908409.0,0.0
600207.SH,2026-01-05,5.15,5.16,5.06,5.08,170886,87012224.0,-1.36
600207.SH,2026-01-06,5.08,5.2,5.08,5.2,185921,96022998.0,2.36
600207.SH,2026-01-07,5.2,5.2,4.85,4.87,657170,325019639.0,-6.35
600207.SH,2026-01-08,4.8,4.98,4.75,4.96,359972,175602609.0,1.85
600207.SH,2026-01-09,4.96,4.99,4.86,4.93,278389,137090341.0,-0.6
600207.SH,2026-01-12,4.88,5.01,4.86,4.97,296849,147208877.0,0.81
600207.SH,2026-01-13,4.97,4.97,4.83,4.86,246972,120555640.0,-2.21
600207.SH,2026-01-14,4.87,4.92,4.76,4.83,267067,129510217.0,-0.62
600207.SH,2026-01-15,4.81,4.83,4.72,4.73,187560,89315041.0,-2.07
600207.SH,2026-01-16,4.75,4.85,4.7,4.82,217069,103662839.0,1.9
600207.SH,2026-01-19,4.82,4.89,4.78,4.87,156361,75749983.0,1.04
600207.SH,2026-01-20,4.87,4.92,4.77,4.8,145424,70098070.0,-1.44
600207.SH,2026-01-21,4.78,4.87,4.75,4.84,128187,61856675.0,0.83
600207.SH,2026-01-22,4.84,4.93,4.82,4.92,194430,95007998.0,1.65
600207.SH,2026-01-23,4.92,5.2,4.92,5.2,553310,284186113.0,5.69
600207.SH,2026-01-26,5.21,5.22,4.93,4.97,380548,191367142.0,-4.42
600207.SH,2026-01-27,4.95,5.08,4.75,5.03,298124,146101232.0,1.21
600207.SH,2026-01-28,4.99,5.02,4.88,4.9,195138,96256752.0,-2.58
600207.SH,2026-01-29,4.86,4.96,4.81,4.84,190905,93125113.0,-1.22
600207.SH,2026-01-30,4.82,4.87,4.63,4.68,277201,130535195.0,-3.31
600207.SH,2026-02-02,4.63,4.74,4.62,4.62,127940,60031620.0,-1.28
600207.SH,2026-02-03,4.68,4.8,4.65,4.8,146580,69538574.0,3.9
600207.SH,2026-02-04,4.79,4.99,4.77,4.98,326467,160443874.0,3.75
600207.SH,2026-02-05,4.95,4.95,4.84,4.85,182783,89264251.0,-2.61
600207.SH,2026-02-06,4.82,4.92,4.74,4.88,165530,80133978.0,0.62
600207.SH,2026-02-09,4.93,5.2,4.93,5.1,442177,226016904.0,4.51
600207.SH,2026-02-10,5.12,5.61,5.06,5.61,811790,443046791.0,10.0
600207.SH,2026-02-11,5.48,5.48,5.32,5.35,728572,392275496.0,-4.63
600207.SH,2026-02-12,5.28,5.76,5.28,5.51,763300,422861468.0,2.99
600207.SH,2026-02-13,5.48,5.5,5.24,5.25,433394,230321512.0,-4.72
600207.SH,2026-02-24,5.39,5.48,5.3,5.36,310654,166674675.0,2.1
600207.SH,2026-02-25,5.38,5.51,5.37,5.42,308788,167926398.0,1.12
600207.SH,2026-02-26,5.39,5.7,5.37,5.49,366280,202155033.0,1.29
600207.SH,2026-02-27,5.44,5.84,5.43,5.65,509883,288941026.0,2.91
600207.SH,2026-03-02,5.49,5.57,5.42,5.53,349193,191868203.0,-2.12
600207.SH,2026-03-03,5.47,5.65,5.47,5.51,425264,236569142.0,-0.36
600207.SH,2026-03-04,5.38,5.53,5.3,5.49,310932,169157863.0,-0.36
600207.SH,2026-03-05,5.55,5.61,5.48,5.57,298347,165316002.0,1.46
600207.SH,2026-03-06,5.5,5.87,5.49,5.75,502708,288235484.0,3.23
600207.SH,2026-03-09,5.68,5.83,5.65,5.8,403286,232006596.0,0.87
600207.SH,2026-03-10,5.77,5.81,5.66,5.81,312417,179522090.0,0.17
600207.SH,2026-03-11,5.81,5.89,5.65,5.79,284634,164887862.0,-0.34
600207.SH,2026-03-12,5.8,5.88,5.68,5.75,241476,139113035.0,-0.69
600207.SH,2026-03-13,5.72,5.78,5.6,5.61,358565,203616189.0,-2.43
600207.SH,2026-03-16,5.59,5.67,5.55,5.62,213781,119596758.0,0.18
600207.SH,2026-03-17,5.64,5.87,5.63,5.74,372567,215191969.0,2.14
600207.SH,2026-03-18,5.65,5.89,5.65,5.73,265077,152357619.0,-0.17
600207.SH,2026-03-19,5.7,5.88,5.69,5.77,320866,186080148.0,0.7
600207.SH,2026-03-20,5.73,5.92,5.61,5.72,447081,258491106.0,-0.87
600207.SH,2026-03-23,5.62,6.03,5.5,5.92,731536,426332133.0,3.5
600207.SH,2026-03-24,5.88,6.18,5.74,6.18,874669,523155464.0,4.39
600207.SH,2026-03-25,6.11,6.11,5.91,5.98,765550,457138938.0,-3.24
600207.SH,2026-03-26,5.91,6.58,5.73,6.58,921017,580191692.0,10.03
600207.SH,2026-03-27,6.4,6.84,6.28,6.76,1253951,824734828.0,2.74
600207.SH,2026-03-30,6.6,6.75,6.2,6.44,749308,481747089.0,-4.73
600207.SH,2026-03-31,6.29,7.08,6.13,6.7,1128172,757060412.0,4.04
600207.SH,2026-04-01,6.7,7.32,6.45,7.15,1170987,797661385.0,6.72
600207.SH,2026-04-02,6.87,7.7,6.74,7.1,1174847,839702864.0,-0.7
600207.SH,2026-04-03,6.99,6.99,6.39,6.39,800349,530747467.0,-10.0
600207.SH,2026-04-07,6.02,6.19,5.75,5.75,773194,456433993.0,-10.02
600207.SH,2026-04-08,5.85,5.94,5.68,5.89,584391,340355524.0,2.43
600207.SH,2026-04-09,5.77,6.03,5.49,5.9,700334,401260589.0,0.17
600207.SH,2026-04-10,5.8,6.0,5.62,5.62,543409,315663686.0,-4.75
600207.SH,2026-04-13,5.6,5.72,5.53,5.68,364073,204819155.0,1.07
600207.SH,2026-04-14,5.68,5.71,5.38,5.48,423560,232806715.0,-3.52
600207.SH,2026-04-15,5.47,5.48,5.28,5.33,329388,176076268.0,-2.74
600207.SH,2026-04-16,5.3,5.43,5.23,5.41,313744,168729855.0,1.5
600207.SH,2026-04-17,5.39,5.73,5.36,5.7,568593,316562349.0,5.36
600207.SH,2026-04-20,5.64,5.92,5.61,5.77,456655,264997219.0,1.23
600207.SH,2026-04-21,5.8,5.82,5.54,5.65,342077,193062068.0,-2.08
600207.SH,2026-04-22,5.58,5.72,5.54,5.67,208509,117725138.0,0.35
600207.SH,2026-04-23,5.66,5.82,5.59,5.79,310937,178853507.0,2.12
600207.SH,2026-04-24,5.7,5.93,5.68,5.84,298941,174492990.0,0.86
600207.SH,2026-04-27,5.87,5.99,5.81,5.9,225688,132842120.0,1.03
600207.SH,2026-04-28,5.85,5.94,5.63,5.71,279858,160510246.0,-3.22
600207.SH,2026-04-29,5.62,5.79,5.61,5.71,178344,102054520.0,0.0
600207.SH,2026-04-30,5.74,5.76,5.51,5.59,201947,113109543.0,-2.1
600207.SH,2026-05-06,5.59,5.7,5.58,5.66,211183,119333434.0,1.25
600207.SH,2026-05-07,5.72,6.23,5.72,6.23,282753,173482774.0,10.07
600207.SH,2026-05-08,6.3,6.64,6.23,6.55,1017957,653102114.0,5.14
600207.SH,2026-05-11,6.4,6.45,6.28,6.37,566420,359777917.0,-2.75
600207.SH,2026-05-12,6.37,6.57,6.34,6.42,509346,328582953.0,0.78
600207.SH,2026-05-13,6.36,6.63,6.32,6.56,533217,348801193.0,2.18
600207.SH,2026-05-14,6.56,6.91,6.45,6.82,753416,507005826.0,3.96
600207.SH,2026-05-15,6.62,6.9,6.33,6.72,623483,415026717.0,-1.47
600207.SH,2026-05-18,6.6,6.72,6.4,6.46,461927,299966779.0,-3.87
600207.SH,2026-05-19,6.46,6.55,6.32,6.41,348293,222757156.0,-0.77
600207.SH,2026-05-20,6.34,6.44,6.16,6.34,344530,216236641.0,-1.09
600207.SH,2026-05-21,6.51,6.97,6.33,6.7,1046721,704766529.0,5.68
600207.SH,2026-05-22,6.65,7.01,6.61,6.73,857581,579221144.0,0.45
600207.SH,2026-05-25,6.85,7.08,6.8,6.85,726064,500548098.0,1.78
600207.SH,2026-05-26,6.8,7.3,6.76,7.1,858659,605062503.0,3.65
600207.SH,2026-05-27,6.94,7.81,6.88,7.7,1444851,1080195063.0,8.45
600207.SH,2026-05-28,7.5,8.26,7.41,8.08,1230947,973017616.0,4.94
600207.SH,2026-05-29,7.87,8.19,7.48,7.53,924077,717644043.0,-6.81
600207.SH,2026-06-01,7.64,7.74,7.13,7.27,669596,497107397.0,-3.45
600207.SH,2026-06-02,7.05,7.38,6.76,7.08,633836,448006427.0,-2.61
600207.SH,2026-06-03,7.01,7.12,6.49,6.59,600601,405255439.0,-6.92
600207.SH,2026-06-04,6.48,6.7,6.37,6.54,436002,284501560.0,-0.76
600207.SH,2026-06-05,6.45,7.19,6.23,7.19,798850,549680800.0,9.94
600207.SH,2026-06-08,6.92,7.15,6.64,6.68,646334,445824847.0,-7.09
600207.SH,2026-06-09,6.85,6.94,6.32,6.61,459643,301599647.0,-1.05
600207.SH,2026-06-10,6.56,6.88,6.33,6.65,673602,441686801.0,0.61
600207.SH,2026-06-11,6.5,6.7,6.3,6.42,431127,277619270.0,-3.46
600207.SH,2026-06-12,6.47,6.64,6.01,6.06,498147,310466580.0,-5.61
600207.SH,2026-06-15,6.09,6.57,6.04,6.36,518698,329212015.0,4.95
600207.SH,2026-06-16,6.34,6.74,6.25,6.66,424697,279575977.0,4.72
600207.SH,2026-06-17,6.56,7.05,6.56,6.83,523358,358272411.0,2.55
600207.SH,2026-06-18,6.8,6.8,6.16,6.19,575463,366268275.0,-9.37
600207.SH,2026-06-22,6.25,6.36,6.02,6.12,330014,202908892.0,-1.13
600207.SH,2026-06-23,6.06,6.17,5.9,6.04,316256,191168253.0,-1.31
600207.SH,2026-06-24,6.03,6.1,5.72,5.77,329579,192874648.0,-4.47
600207.SH,2026-06-25,5.76,6.0,5.6,5.65,378751,217819057.0,-2.08
600207.SH,2026-06-26,5.6,5.95,5.52,5.66,405192,233538886.0,0.18
600207.SH,2026-06-29,5.6,5.89,5.46,5.51,325412,182464208.0,-2.65
600207.SH,2026-06-30,5.49,5.89,5.41,5.86,421670,243557641.0,6.35
600207.SH,2026-07-01,5.86,5.97,5.6,5.8,334773,194472266.0,-1.02
600207.SH,2026-07-02,5.71,5.73,5.41,5.45,385204,213230355.0,-6.03
600207.SH,2026-07-03,5.4,5.44,5.02,5.03,443508,228020939.0,-7.71
600207.SH,2026-07-06,5.08,5.08,4.78,4.79,305066,148993622.0,-4.77
600207.SH,2026-07-07,4.76,4.79,4.56,4.59,222141,103333049.0,-4.18
600207.SH,2026-07-08,4.58,4.63,4.45,4.52,213745,96828701.0,-1.53
600207.SH,2026-07-09,4.47,4.6,4.37,4.58,212151,95605366.0,1.33
600207.SH,2026-07-10,4.59,4.77,4.53,4.61,218578,102086042.0,0.66
600207.SH,2026-07-13,4.56,4.58,4.18,4.21,258295,112018171.0,-8.68
600207.SH,2026-07-14,4.23,4.37,4.17,4.34,228222,97609551.0,3.09
600207.SH,2026-07-15,4.36,4.42,4.26,4.31,180615,78294844.0,-0.69
600207.SH,2026-07-16,4.29,4.36,4.2,4.27,131718,56435799.0,-0.93
600207.SH,2026-07-17,4.2,4.34,4.02,4.07,190856,79472341.0,-4.68
600207.SH,2026-07-20,4.08,4.16,3.85,3.88,230007,91800196.0,-4.67
600207.SH,2026-07-21,3.94,3.98,3.56,3.96,308340,116670502.0,2.06
600207.SH,2026-07-22,3.93,4.03,3.88,3.91,218106,86095873.0,-1.26
600207.SH,2026-07-23,3.86,4.09,3.86,4.08,217857,87569933.0,4.35
600207.SH,2026-07-24,4.05,4.07,3.86,3.91,176787,69762034.0,-4.17
600207.SH,2026-07-27,3.91,4.1,3.91,4.1,201133,81408400.0,4.86
600207.SH,2026-07-28,4.05,4.18,4.04,4.08,168743,69293099.0,-0.49
600207.SH,2026-07-29,4.06,4.16,3.99,4.15,189877,77819856.0,1.72
600207.SH,2026-07-30,4.15,4.2,4.03,4.05,195985,80582939.0,-2.41
600207.SH,2026-07-31,4.09,4.22,4.07,4.12,187851,78101254.0,1.73
600207.SH,2026-08-03,4.16,4.3,4.12,4.29,197135,83706336.0,4.13
600207.SH,2026-08-04,4.34,4.4,4.25,4.35,164934,71440922.0,1.4
600207.SH,2026-08-05,4.36,4.44,4.33,4.42,165900,73009651.0,1.61
600207.SH,2026-08-06,4.43,4.43,4.3,4.41,144420,63183676.0,-0.23
600207.SH,2026-08-07,4.39,4.45,4.33,4.45,153328,67533851.0,0.91
600207.SH,2026-08-10,4.46,4.5,4.37,4.49,146647,65162229.0,0.9
600207.SH,2026-08-11,4.5,4.51,4.4,4.48,144083,64429741.0,-0.22
600207.SH,2026-08-12,4.52,4.59,4.46,4.57,168097,76135610.0,2.01
